00063336920     ;01;3;1;01;          78,60 ;22022020;H      ;00;17D2;V709;
00063496920     ;01;3;1;01;          11,00 ;22022020;H      ;00;17D2;V709;
00065106920     ;01;3;1;01;          42,10 ;22022020;H      ;00;17D2;V709;
00066932920     ;01;3;1;01;          16,00 ;22022020;H      ;00;17D2;V709;
00076368920     ;01;3;1;01;          29,80 ;22022020;H      ;00;17D2;V709;
00080901361     ;01;3;1;01;           3,20 ;22022020;H      ;00; 1A1;V014;
00085272920     ;01;3;1;01;          43,30 ;22022020;H      ;00;17D2;V709;
00085437920     ;01;3;1;01;          71,30 ;22022020;H      ;00;17D2;V709;
00090430920     ;01;3;1;01;          29,90 ;22022020;H      ;00; 1A1;V709;
00090815920     ;01;3;1;01;          77,20 ;22022020;H      ;00;17D2;V709;
00096529920     ;01;3;1;01;          11,80 ;22022020;H      ;00;17D2;V709;
00130075920     ;01;3;1;01;          57,60 ;22022020;H      ;00;17D2;V709;
00140617920     ;01;3;1;01;          57,60 ;22022020;H      ;00;17D2;V709;
00160718920     ;01;3;1;01;          56,50 ;22022020;H      ;00;17D2;V709;
00196190920     ;01;3;1;01;          63,00 ;22022020;H      ;00;17D2;V709;
00196924920     ;01;3;1;01;          63,00 ;22022020;H      ;00;17D2;V709;
00196954920     ;01;3;1;01;          41,10 ;22022020;H      ;00;17D2;V709;
00197426920     ;01;3;1;01;          27,70 ;22022020;H      ;00;17D2;V709;
00210715920     ;01;3;1;01;          45,20 ;22022020;H      ;00;17D2;V709;
00280233920     ;01;3;1;01;          78,50 ;22022020;H      ;00;17D2;V709;
00300911920     ;01;3;1;01;          74,00 ;22022020;H      ;00;17D2;V709;
00600313920     ;01;3;1;01;          32,90 ;22022020;H      ;00;17D2;V709;
00600711980     ;01;3;1;01;          47,30 ;22022020;H      ;00;17D2;V213;
00654981980     ;01;3;1;01;          42,70 ;22022020;H      ;00; 1A1;V113;
00706811920     ;01;3;1;01;          47,90 ;22022020;H      ;00;17D2;V213;
00762643980     ;01;3;1;01;          21,00 ;22022020;H      ;00;17D2;V709;
00938184920     ;01;3;1;01;          11,20 ;22022020;H      ;00; 1A1;V113;
01000520502     ;01;3;1;01;       1.358,00 ;22022020;H      ;00;1742;V113;
01000894555     ;01;3;1;01;         695,70 ;22022020;H      ;00; 481;E399;
01000928994     ;01;3;1;01;          64,50 ;22022020;H      ;00;17D2;V113;
01003959902     ;01;3;1;01;         348,30 ;22022020;H      ;00;17D2;V709;
01004501920     ;01;3;1;01;       1.894,00 ;22022020;H      ;00;1742;V709;
01032703920     ;01;3;1;01;           2,40 ;22022020;H      ;00; 1A1;V709;
01349022900     ;01;3;1;01;         121,80 ;22022020;H      ;00;17D2;V709;
01415027900     ;01;3;1;01;       1.269,30 ;22022020;H      ;00; 111;V087;
01526428920     ;01;3;1;01;          30,10 ;22022020;H      ;00;17D2;NA  ;
02000050381     ;01;3;1;01;         346,50 ;22022020;H      ;00;17D2;V709;
02000116857     ;01;3;1;01;           9,20 ;22022020;H      ;00;17D2;V709;
02000419082     ;01;3;1;01;         198,50 ;22022020;H      ;00;17D2;V709;
02000450857     ;01;3;1;01;          10,30 ;22022020;H      ;00;17D2;V709;
02000570857     ;01;3;1;01;          10,50 ;22022020;H      ;00;17D2;V709;
02000664071     ;01;3;1;01;          31,90 ;22022020;H      ;00;14H2;V113;
02000671255     ;01;3;1;01;         113,70 ;22022020;H      ;00;17D2;V113;
02000698151     ;01;3;1;01;         189,50 ;22022020;H      ;00;17D2;V113;
02000828374     ;01;3;1;01;         132,30 ;22022020;H      ;00;17D2;V113;
02000894857     ;01;3;1;01;           9,40 ;22022020;H      ;00;17D2;V709;
02001167688     ;01;3;1;01;          63,20 ;22022020;H      ;00;17D2;V113;
02006603920     ;01;3;1;01;          85,00 ;22022020;H      ;00;17D2;V709;
02030576422     ;01;3;1;01;           2,70 ;22022020;H      ;00; 1A1;V709;
02030854885     ;01;3;1;01;         134,00 ;22022020;H      ;00; 31 ;0087;
02049065920     ;01;3;1;01;         164,80 ;22022020;H      ;00;17D2;V709;
02049601920     ;01;3;1;01;         164,80 ;22022020;H      ;00;17D2;V709;
02051060920     ;01;3;1;01;         138,80 ;22022020;H      ;00;17D2;V709;
02051729920     ;01;3;1;01;          88,80 ;22022020;H      ;00;17D2;V709;
02052495920     ;01;3;1;01;         136,30 ;22022020;H      ;00;17D2;V709;
02052501920     ;01;3;1;01;          98,50 ;22022020;H      ;00;17D2;V709;
02052616920     ;01;3;1;01;          63,50 ;22022020;H      ;00;17D2;V709;
02052980920     ;01;3;1;01;          98,50 ;22022020;H      ;00;17D2;V709;
02053360920     ;01;3;1;01;          65,20 ;22022020;H      ;00;17D2;V709;
02054107920     ;01;3;1;01;         130,30 ;22022020;H      ;00;17D2;V709;
02057234920     ;01;3;1;01;         204,60 ;22022020;H      ;00;17D2;V709;
02196435920     ;01;3;1;01;          14,70 ;22022020;H      ;00;17D2;V213;
02200708958     ;01;3;1;01;          67,30 ;22022020;H      ;00; 1A1;V113;
02482951920     ;01;3;1;11;          18,30 ;22022020;H      ;00;17D2;E101;
02601594920     ;01;3;1;01;          60,60 ;22022020;H      ;00;17D2;V709;
02640829920     ;01;3;1;01;          68,80 ;22022020;H      ;00;17D2;V709;
02680913920     ;01;3;1;01;          96,60 ;22022020;H      ;00;17D2;V709;
02690350920     ;01;3;1;01;         116,30 ;22022020;H      ;00;17D2;V709;
02730412920     ;01;3;1;01;         164,10 ;22022020;H      ;00;17D2;V709;
02809421920     ;01;3;1;01;          48,10 ;22022020;H      ;00;17D2;V709;
02990267920     ;01;3;1;01;         371,70 ;22022020;H      ;00;17D2;V709;
03000073293     ;01;3;1;01;          34,20 ;22022020;H      ;00;17D2;V709;
03000959147     ;01;3;1;01;       1.673,00 ;22022020;H      ;00;1742;V113;
03001433920     ;01;3;1;01;          18,30 ;22022020;H      ;00; 1A1;E014;
03010782746     ;01;3;1;01;           1,70 ;22022020;H      ;10; 1A1;V087;
03018164920     ;01;3;1;01;          12,40 ;22022020;H      ;00; 1A1;V709;
03123000920     ;01;3;1;01;          11,20 ;22022020;H      ;00; 1A1;V709;
03138719920     ;01;3;1;01;          35,70 ;22022020;H      ;00; 1A1;V709;
03640811920     ;01;3;1;01;          44,80 ;22022020;H      ;00;17D2;V709;
03955517920     ;01;3;1;01;           6,20 ;22022020;H      ;00; 1A1;V113;
04000099858     ;01;3;1;01;          12,40 ;22022020;H      ;00;17D2;V113;
04000802374     ;01;3;1;01;          88,90 ;22022020;H      ;00;17D2;V113;
04000824380     ;01;3;8;01;          65,90 ;22022020;H      ;00; 1A1;V113;
04000952093     ;01;3;1;01;         121,20 ;22022020;H      ;00;17D2;V113;
04000956006     ;01;3;1;01;         188,50 ;22022020;H      ;00;17D2;V113;
