STATIONS_ID,MESS_DATUM,TEMPERATUR,RELATIVE_FEUCHTE,NIEDERSCHLAGSDAUER,NIEDERSCHLAGSHOEHE,NIEDERSCHLAGSINDIKATOR
2564,201904140000,3.6,75.6,0,0,0
2564,201904140010,3.6,75.6,6,0,1
2564,201904140020,3.6,76.5,0,0,0
2564,201904140030,3.5,75.6,0,0,0
2564,201904140040,3.6,75.3,0,0,0
2564,201904140050,3.7,75.1,2,0,1
2564,201904140100,3.7,74.9,8,0,1
2564,201904140110,3.7,75.2,10,0,1
2564,201904140120,3.6,76.4,10,0,1
2564,201904140130,3.5,78.6,5,0,1
2564,201904140140,3.4,80.8,9,0,1
2564,201904140150,3.4,81,4,0,1
2564,201904140200,3.3,83.2,6,0,1
2564,201904140210,3.3,84.2,10,0,1
2564,201904140220,3.3,82.8,10,0,1
2564,201904140230,3.3,81.7,10,0.03,1
2564,201904140240,3.2,80.1,9,0,1
2564,201904140250,3.3,80.8,0,0,0
2564,201904140300,3.4,79.5,0,0,0
2564,201904140310,3.5,79.4,5,0,1
2564,201904140320,3.5,79.4,1,0,1
2564,201904140330,3.6,77.9,0,0,0
2564,201904140340,3.6,78.8,0,0,0
2564,201904140350,3.6,79.7,0,0,0
2564,201904140400,3.7,79.5,0,0,0
2564,201904140410,3.8,78.9,0,0,0
2564,201904140420,3.8,81.6,0,0,0
2564,201904140430,3.8,82.2,6,0,1
2564,201904140440,3.7,84.4,10,0,1
2564,201904140450,3.2,87.6,10,0.05,1
2564,201904140500,3.1,89.3,10,0.1,1
2564,201904140510,3.1,91.5,10,0.12,1
2564,201904140520,3,89.6,10,0.12,1
2564,201904140530,2.8,91.7,10,0.17,1
2564,201904140540,2.9,90.3,10,0.35,1
2564,201904140550,3,90,10,0.23,1
2564,201904140600,3.3,86.7,10,0.12,1
2564,201904140610,3.5,87.3,10,0,1
2564,201904140620,3.5,86.8,10,0.03,1
2564,201904140630,3.6,86.2,10,0,1
2564,201904140640,3.7,86.7,10,0,1
2564,201904140650,3.8,86.6,10,0.03,1
2564,201904140700,4,85.3,8,0,1
2564,201904140710,4,84.3,9,0,1
2564,201904140720,4.2,83.9,1,0,1
2564,201904140730,4.3,83.9,0,0,0
2564,201904140740,4.3,82.9,0,0,0
2564,201904140750,4.5,83.8,0,0,0
2564,201904140800,4.5,83.3,0,0,0
2564,201904140810,4.8,82.8,0,0,0
2564,201904140820,5.2,82.4,0,0,0
2564,201904140830,5.3,82.8,0,0,0
2564,201904140840,5,81.6,0,0,0
2564,201904140850,4.7,82.1,0,0,0
2564,201904140900,4.9,82.9,0,0,0
2564,201904140910,5,81.1,0,0,0
2564,201904140920,4.7,81.3,0,0,0
2564,201904140930,4.9,82.4,0,0,0
2564,201904140940,4.8,82,0,0,0
2564,201904140950,4.9,82.2,0,0,0
2564,201904141000,5,83,0,0,0
2564,201904141010,4.8,82.6,0,0,0
2564,201904141020,4.9,82.6,0,0,0
2564,201904141030,4.9,83.3,2,0,1
2564,201904141040,5,84.2,0,0,0
2564,201904141050,5.3,84.5,0,0,0
2564,201904141100,5.6,82.9,0,0,0
2564,201904141110,5.6,80.6,0,0,0
2564,201904141120,5.6,80,0,0,0
2564,201904141130,5.8,79.5,0,0,0
2564,201904141140,5.8,79.5,0,0,0
2564,201904141150,5.9,76.9,5,0,1
2564,201904141200,5.8,78.3,8,0,1
2564,201904141210,5.8,77.2,9,0,1
2564,201904141220,6,76.6,0,0,0
2564,201904141230,6.1,74.8,0,0,0
2564,201904141240,6.1,75.5,0,0,0
2564,201904141250,6.2,76,0,0,0
2564,201904141300,6.2,77.4,0,0,0
2564,201904141310,6.1,77.5,0,0,0
2564,201904141320,6.3,78.2,0,0,0
2564,201904141330,6.2,77.6,0,0,0
2564,201904141340,6.4,75.9,0,0,0
2564,201904141350,6.6,76.5,0,0,0
2564,201904141400,6.7,74.5,0,0,0
2564,201904141410,6.7,72.6,0,0,0
2564,201904141420,6.6,71.6,0,0,0
2564,201904141430,6.6,71.4,0,0,0
2564,201904141440,6.6,71.6,0,0,0
2564,201904141450,6.6,70.6,0,0,0
2564,201904141500,6.7,69.5,0,0,0
2564,201904141510,6.8,68.7,0,0,0
2564,201904141520,6.7,66.4,0,0,0
2564,201904141530,6.8,66.7,0,0,0
2564,201904141540,6.9,63.9,0,0,0
2564,201904141550,7.3,61.7,0,0,0
2564,201904141600,7.3,59.7,0,0,0
2564,201904141610,7.3,60.6,0,0,0
2564,201904141620,7,62.2,0,0,0
2564,201904141630,7.1,61.8,0,0,0
2564,201904141640,7,63.7,0,0,0
2564,201904141650,6.7,64.2,0,0,0
2564,201904141700,6.6,66.4,0,0,0
2564,201904141710,6.4,66.8,0,0,0
2564,201904141720,6.3,68.6,0,0,0
2564,201904141730,6.1,70.5,0,0,0
2564,201904141740,5.9,72.2,0,0,0
2564,201904141750,5.8,73.4,0,0,0
2564,201904141800,5.7,74.3,0,0,0
2564,201904141810,5.7,74.4,0,0,0
2564,201904141820,5.8,73.8,0,0,0
2564,201904141830,5.8,74,0,0,0
2564,201904141840,5.8,72.5,0,0,0
2564,201904141850,5.8,72.7,0,0,0
2564,201904141900,5.8,72.5,0,0,0
2564,201904141910,5.8,73.5,0,0,0
2564,201904141920,5.8,73.4,0,0,0
2564,201904141930,5.7,74.2,0,0,0
2564,201904141940,5.7,73.6,0,0,0
2564,201904141950,5.6,75.8,0,0,0
2564,201904142000,5.5,75.7,0,0,0
2564,201904142010,5.4,75.8,0,0,0
2564,201904142020,5.4,76.6,0,0,0
2564,201904142030,5.2,76.8,0,0,0
2564,201904142040,5.1,76.6,0,0,0
2564,201904142050,5.2,76,0,0,0
2564,201904142100,5.1,75.7,0,0,0
2564,201904142110,5.1,75.8,0,0,0
2564,201904142120,5.1,75.9,0,0,0
2564,201904142130,5,76.4,0,0,0
2564,201904142140,5.1,75.7,0,0,0
2564,201904142150,5,75.8,0,0,0
2564,201904142200,5,76.6,0,0,0
2564,201904142210,4.9,77.3,0,0,0
2564,201904142220,4.9,76.5,0,0,0
2564,201904142230,4.8,77.2,0,0,0
2564,201904142240,4.8,76.8,0,0,0
2564,201904142250,4.7,77.9,0,0,0
2564,201904142300,4.6,78.5,0,0,0
2564,201904142310,4.5,78.9,0,0,0
2564,201904142320,4.5,79.4,0,0,0
2564,201904142330,4.5,79,0,0,0
2564,201904142340,4.5,78.4,0,0,0
2564,201904142350,4.4,78.7,0,0,0
2564,201904150000,4.5,79.2,0,0,0
2564,201904150010,4.4,78.7,0,0,0
2564,201904150020,4.5,77.8,0,0,0
2564,201904150030,4.5,76.4,0,0,0
2564,201904150040,4.4,76.5,0,0,0
2564,201904150050,4.4,76,0,0,0
2564,201904150100,4.3,76.6,0,0,0
2564,201904150110,4.3,76.2,0,0,0
2564,201904150120,4.4,75,0,0,0
2564,201904150130,4.2,76,0,0,0
2564,201904150140,4.4,74.6,0,0,0
2564,201904150150,4.4,73.4,0,0,0
2564,201904150200,4.5,72.7,0,0,0
2564,201904150210,4.4,72.6,0,0,0
2564,201904150220,4.5,72,0,0,0
2564,201904150230,4.5,72.2,0,0,0
2564,201904150240,4.5,72.3,0,0,0
2564,201904150250,4.4,73,0,0,0
2564,201904150300,4.4,72.9,0,0,0
2564,201904150310,4.2,74,0,0,0
2564,201904150320,4.2,73.7,0,0,0
2564,201904150330,4,75.4,0,0,0
2564,201904150340,4,75.4,0,0,0
2564,201904150350,3.9,76.8,0,0,0
2564,201904150400,3.9,76.2,0,0,0
2564,201904150410,3.7,77.1,0,0,0
2564,201904150420,3.6,78.2,0,0,0
2564,201904150430,3.6,78.6,0,0,0
2564,201904150440,3.5,79.6,0,0,0
2564,201904150450,3.5,80,0,0,0
2564,201904150500,3.7,79.2,0,0,0
2564,201904150510,3.7,81.8,0,0,0
2564,201904150520,3.7,83.6,0,0,0
2564,201904150530,4,82.7,0,0,0
2564,201904150540,4.1,82.2,0,0,0
2564,201904150550,4.3,79.6,0,0,0
2564,201904150600,4.5,78.9,0,0,0
2564,201904150610,4.5,78.8,0,0,0
2564,201904150620,4.5,77.8,0,0,0
2564,201904150630,4.9,77.1,0,0,0
2564,201904150640,4.9,77.1,0,0,0
2564,201904150650,4.9,75.6,0,0,0
2564,201904150700,5.1,75,0,0,0
2564,201904150710,5,74.2,0,0,0
2564,201904150720,4.9,74.9,0,0,0
2564,201904150730,5.6,74.1,0,0,0
2564,201904150740,5,75.9,0,0,0
2564,201904150750,4.9,76.3,0,0,0
2564,201904150800,5.5,76.3,0,0,0
2564,201904150810,5.7,75.1,0,0,0
2564,201904150820,5.6,74.2,0,0,0
2564,201904150830,5.7,74.1,0,0,0
2564,201904150840,5.6,75.9,0,0,0
2564,201904150850,5.4,75.2,0,0,0
2564,201904150900,5.9,76.1,0,0,0
2564,201904150910,5.6,75.2,0,0,0
2564,201904150920,6.2,74.4,0,0,0
2564,201904150930,6.5,74.3,0,0,0
2564,201904150940,6.2,72.7,0,0,0
2564,201904150950,6.4,71.5,0,0,0
2564,201904151000,6.9,71.4,0,0,0
2564,201904151010,6.6,71.7,0,0,0
2564,201904151020,6.5,70.4,0,0,0
2564,201904151030,7.3,67.9,0,0,0
2564,201904151040,6.7,67.7,0,0,0
2564,201904151050,7,67.5,0,0,0
2564,201904151100,7,65.8,0,0,0
2564,201904151110,7.3,66.7,0,0,0
2564,201904151120,6.9,67.8,0,0,0
2564,201904151130,7.7,66.7,0,0,0
2564,201904151140,8,64.8,0,0,0
2564,201904151150,7.7,63.7,0,0,0
2564,201904151200,7.7,65.4,0,0,0
2564,201904151210,7.6,64.4,0,0,0
2564,201904151220,7.8,63.4,0,0,0
2564,201904151230,8,62.8,0,0,0
2564,201904151240,8.3,61.9,0,0,0
2564,201904151250,8,63.7,0,0,0
2564,201904151300,8.1,64.7,0,0,0
2564,201904151310,8.5,67.2,0,0,0
2564,201904151320,8.1,66.5,0,0,0
2564,201904151330,7.8,67.6,0,0,0
2564,201904151340,8.3,67.8,0,0,0
2564,201904151350,8.1,66.8,0,0,0
2564,201904151400,8,67.8,0,0,0
2564,201904151410,8.8,68,0,0,0
2564,201904151420,8.3,67.7,0,0,0
2564,201904151430,7.9,68.5,0,0,0
2564,201904151440,8.4,67.5,0,0,0
2564,201904151450,8.3,67.3,0,0,0
2564,201904151500,8.2,67.6,0,0,0
2564,201904151510,7.9,66.5,0,0,0
2564,201904151520,8,64.3,0,0,0
2564,201904151530,8.3,64.9,0,0,0
2564,201904151540,8,64.7,0,0,0
2564,201904151550,7.9,64.8,0,0,0
2564,201904151600,8.2,65,0,0,0
2564,201904151610,7.8,64.2,0,0,0
2564,201904151620,7.6,64.8,0,0,0
2564,201904151630,7.5,64.4,0,0,0
2564,201904151640,7.3,63.6,0,0,0
2564,201904151650,7.2,64.9,0,0,0
2564,201904151700,7,64.8,0,0,0
2564,201904151710,6.8,65.7,0,0,0
2564,201904151720,6.7,66.1,0,0,0
2564,201904151730,6.5,65.5,0,0,0
2564,201904151740,6.3,65.5,0,0,0
2564,201904151750,6.1,66.2,0,0,0
2564,201904151800,5.9,65.4,0,0,0
2564,201904151810,5.8,65.9,0,0,0
2564,201904151820,5.7,65.6,0,0,0
2564,201904151830,5.5,66.6,0,0,0
2564,201904151840,5.5,65.9,0,0,0
2564,201904151850,5.4,66.7,0,0,0
2564,201904151900,5.2,69.3,0,0,0
2564,201904151910,5.2,71.3,0,0,0
2564,201904151920,5,75.4,0,0,0
2564,201904151930,4.9,78.6,0,0,0
2564,201904151940,4.7,80.6,0,0,0
2564,201904151950,4.7,80.5,0,0,0
2564,201904152000,4.7,79.7,0,0,0
2564,201904152010,4.6,79.9,0,0,0
2564,201904152020,4.7,79.6,0,0,0
2564,201904152030,4.5,80.1,0,0,0
2564,201904152040,4.5,78.7,0,0,0
2564,201904152050,4.4,78.1,0,0,0
2564,201904152100,4.4,77.1,0,0,0
2564,201904152110,4.3,75.1,0,0,0
2564,201904152120,4.3,73.5,0,0,0
2564,201904152130,4.3,72.6,0,0,0
2564,201904152140,4.3,71.9,0,0,0
2564,201904152150,4.2,72,0,0,0
2564,201904152200,4.1,72.4,0,0,0
2564,201904152210,4,72.3,0,0,0
2564,201904152220,3.8,72.7,0,0,0
2564,201904152230,3.7,73.1,0,0,0
2564,201904152240,3.7,73.5,0,0,0
2564,201904152250,3.6,75.1,0,0,0
2564,201904152300,3.7,75.1,0,0,0
2564,201904152310,3.6,75.4,0,0,0
2564,201904152320,3.6,76.2,0,0,0
2564,201904152330,3.5,76.6,0,0,0
2564,201904152340,3.4,77.7,0,0,0
2564,201904152350,3.4,78.1,0,0,0
2564,201904160000,3.3,78.6,0,0,0
2564,201904160010,3.4,77.6,0,0,0
2564,201904160020,3.5,77,0,0,0
2564,201904160030,3.4,77,0,0,0
2564,201904160040,3.3,76.7,0,0,0
2564,201904160050,3.3,76.9,0,0,0
2564,201904160100,3.3,76.8,0,0,0
2564,201904160110,3.1,77.5,0,0,0
2564,201904160120,3.3,77,0,0,0
2564,201904160130,3.2,77.1,0,0,0
2564,201904160140,3.4,76,0,0,0
2564,201904160150,3.4,75.8,0,0,0
2564,201904160200,3.4,75.8,0,0,0
2564,201904160210,3.4,75.2,0,0,0
2564,201904160220,3.2,76.8,0,0,0
2564,201904160230,3.2,77.7,0,0,0
2564,201904160240,3.3,76.7,0,0,0
2564,201904160250,3.2,76.5,0,0,0
2564,201904160300,2.9,77.8,0,0,0
2564,201904160310,3,76.6,0,0,0
2564,201904160320,3.1,76.2,0,0,0
2564,201904160330,3,76.9,0,0,0
2564,201904160340,3.2,76.5,0,0,0
2564,201904160350,3.2,76.5,0,0,0
2564,201904160400,3.2,76.4,0,0,0
2564,201904160410,3.1,76.4,0,0,0
2564,201904160420,3.1,76.4,0,0,0
2564,201904160430,3.2,76.2,0,0,0
2564,201904160440,3,77.2,0,0,0
2564,201904160450,3.3,76.9,0,0,0
2564,201904160500,3.4,77.7,0,0,0
2564,201904160510,3.5,77.4,0,0,0
2564,201904160520,3.7,76.5,0,0,0
2564,201904160530,3.9,75.7,0,0,0
2564,201904160540,4.1,75.5,0,0,0
2564,201904160550,4.3,74.2,0,0,0
2564,201904160600,4.5,74.5,0,0,0
2564,201904160610,4.7,74.6,0,0,0
2564,201904160620,4.6,76.1,0,0,0
2564,201904160630,4.5,76,0,0,0
2564,201904160640,4.7,76.4,0,0,0
2564,201904160650,4.6,76.3,0,0,0
2564,201904160700,4.8,77.5,0,0,0
2564,201904160710,5,76.4,0,0,0
2564,201904160720,4.9,75.9,0,0,0
2564,201904160730,4.9,76.7,0,0,0
2564,201904160740,5,76.2,0,0,0
2564,201904160750,5.7,74.3,0,0,0
2564,201904160800,5.5,75.3,0,0,0
2564,201904160810,6,73.3,0,0,0
2564,201904160820,6.5,68.9,0,0,0
2564,201904160830,6.4,68.5,0,0,0
2564,201904160840,5.8,69.5,0,0,0
2564,201904160850,6.9,67.2,0,0,0
2564,201904160900,6.2,68.4,0,0,0
2564,201904160910,6.9,67.7,0,0,0
2564,201904160920,6.8,67.1,0,0,0
2564,201904160930,6.8,69.5,0,0,0
2564,201904160940,7.2,68.3,0,0,0
2564,201904160950,7.4,67.2,0,0,0
2564,201904161000,7,66.1,0,0,0
2564,201904161010,7.7,67.3,0,0,0
2564,201904161020,7.4,65.5,0,0,0
2564,201904161030,7.9,64.9,0,0,0
2564,201904161040,7.8,63.2,0,0,0
2564,201904161050,7.6,63,0,0,0
2564,201904161100,7.7,65.1,0,0,0
2564,201904161110,8.2,62,0,0,0
2564,201904161120,8.1,61,0,0,0
2564,201904161130,7.9,63.1,0,0,0
2564,201904161140,8.4,62.5,0,0,0
2564,201904161150,8.6,62.8,0,0,0
2564,201904161200,8.6,63.5,0,0,0
2564,201904161210,8.8,64.1,0,0,0
2564,201904161220,8.7,65,0,0,0
2564,201904161230,9.1,65.2,0,0,0
2564,201904161240,8.8,65.8,0,0,0
2564,201904161250,8.8,65.4,0,0,0
2564,201904161300,9.2,63.8,0,0,0
2564,201904161310,9.3,65.4,0,0,0
2564,201904161320,9.3,64.7,0,0,0
2564,201904161330,9.5,64.9,0,0,0
2564,201904161340,9.2,63.8,0,0,0
2564,201904161350,9.4,63,0,0,0
2564,201904161400,9.8,63.6,0,0,0
2564,201904161410,9.6,63.2,0,0,0
2564,201904161420,9.9,64.1,0,0,0
2564,201904161430,9.5,63.6,0,0,0
2564,201904161440,9.4,64.3,0,0,0
2564,201904161450,9.5,62.8,0,0,0
2564,201904161500,9.5,62.7,0,0,0
2564,201904161510,9.2,62.2,0,0,0
2564,201904161520,9.5,61.9,0,0,0
2564,201904161530,9.4,61.8,0,0,0
2564,201904161540,9.5,61.8,0,0,0
2564,201904161550,9.3,61.1,0,0,0
2564,201904161600,9.3,61.5,0,0,0
2564,201904161610,9.2,62.4,0,0,0
2564,201904161620,9.2,63.2,0,0,0
2564,201904161630,9,63.4,0,0,0
2564,201904161640,8.9,63.6,0,0,0
2564,201904161650,8.9,64.7,0,0,0
2564,201904161700,8.7,64.5,0,0,0
2564,201904161710,8.6,64.3,0,0,0
2564,201904161720,8.4,65.6,0,0,0
2564,201904161730,8.2,67.1,0,0,0
2564,201904161740,8,68.1,0,0,0
2564,201904161750,7.8,69,0,0,0
2564,201904161800,7.6,70.3,0,0,0
2564,201904161810,7.4,71.3,0,0,0
2564,201904161820,7.3,71.2,0,0,0
2564,201904161830,7.2,71.4,0,0,0
2564,201904161840,7.2,71,0,0,0
2564,201904161850,7.1,71.5,0,0,0
2564,201904161900,7.2,70.5,0,0,0
2564,201904161910,7.2,69.6,0,0,0
2564,201904161920,7.2,69.3,0,0,0
2564,201904161930,7.3,68.1,0,0,0
2564,201904161940,7.3,66.7,0,0,0
2564,201904161950,7.3,65.8,0,0,0
2564,201904162000,7.4,65.1,0,0,0
2564,201904162010,7.4,64.2,0,0,0
2564,201904162020,7.6,60.9,0,0,0
2564,201904162030,7.7,58.6,0,0,0
2564,201904162040,7.7,57.5,0,0,0
2564,201904162050,7.6,57.2,0,0,0
2564,201904162100,7.4,58.4,0,0,0
2564,201904162110,7.3,59.1,0,0,0
2564,201904162120,7.1,61.3,0,0,0
2564,201904162130,7,62.3,0,0,0
2564,201904162140,6.8,64,0,0,0
2564,201904162150,6.8,64.2,0,0,0
2564,201904162200,6.6,65,0,0,0
2564,201904162210,6.5,65.2,0,0,0
2564,201904162220,6.3,66.3,0,0,0
2564,201904162230,6.3,66,0,0,0
2564,201904162240,6.3,66.6,0,0,0
2564,201904162250,6,67.9,0,0,0
2564,201904162300,6.1,67.8,0,0,0
2564,201904162310,6,68.5,0,0,0
2564,201904162320,5.8,69.4,0,0,0
2564,201904162330,6,69.1,0,0,0
2564,201904162340,5.9,69.7,0,0,0
2564,201904162350,5.8,70.7,0,0,0
2564,201904170000,5.6,71.7,0,0,0
2564,201904170010,5.5,72.2,0,0,0
2564,201904170020,5.3,73.5,0,0,0
2564,201904170030,5.1,74.3,0,0,0
2564,201904170040,5,75.3,0,0,0
2564,201904170050,4.8,76.8,0,0,0
2564,201904170100,4.7,77.3,0,0,0
2564,201904170110,3.6,82.2,0,0,0
2564,201904170120,3.9,80.7,0,0,0
2564,201904170130,4.1,80.1,0,0,0
2564,201904170140,3.6,81.4,0,0,0
2564,201904170150,3,82.8,0,0,0
2564,201904170200,3.9,82.6,0,0,0
2564,201904170210,3.7,81.4,0,0,0
2564,201904170220,4.2,81,0,0,0
2564,201904170230,4.1,80.6,0,0,0
2564,201904170240,4.2,79.7,0,0,0
2564,201904170250,4.2,79.5,0,0,0
2564,201904170300,3.5,80.2,0,0,0
2564,201904170310,3.3,80.8,0,0,0
2564,201904170320,3.8,80.9,0,0,0
2564,201904170330,4.1,80,0,0,0
2564,201904170340,3.7,81.1,0,0,0
2564,201904170350,3.7,81,0,0,0
2564,201904170400,3.8,80.6,0,0,0
2564,201904170410,3.5,80.9,0,0,0
2564,201904170420,3.8,81,0,0,0
2564,201904170430,3.6,82.2,0,0,0
2564,201904170440,3.9,81,0,0,0
2564,201904170450,4.1,80.1,0,0,0
2564,201904170500,3.9,80.9,0,0,0
2564,201904170510,4.3,81.1,0,0,0
2564,201904170520,4.7,78.8,0,0,0
2564,201904170530,4.9,78.8,0,0,0
2564,201904170540,5.2,77.1,0,0,0
2564,201904170550,5.6,75.8,0,0,0
2564,201904170600,5.9,72.8,0,0,0
2564,201904170610,6.3,70.9,0,0,0
2564,201904170620,6.6,69.2,0,0,0
2564,201904170630,6.9,68,0,0,0
2564,201904170640,7.4,67.8,0,0,0
2564,201904170650,7.8,66.5,0,0,0
2564,201904170700,7.8,63.4,0,0,0
2564,201904170710,7.9,63.1,0,0,0
2564,201904170720,8.3,62,0,0,0
2564,201904170730,8.7,61.9,0,0,0
2564,201904170740,9.3,60.9,0,0,0
2564,201904170750,9.4,60.8,0,0,0
2564,201904170800,9.8,59.1,0,0,0
2564,201904170810,10.3,62,0,0,0
2564,201904170820,9.9,62.4,0,0,0
2564,201904170830,10.5,60.4,0,0,0
2564,201904170840,10.6,60,0,0,0
2564,201904170850,10.7,61,0,0,0
2564,201904170900,10.5,65.4,0,0,0
2564,201904170910,10.3,67.2,0,0,0
2564,201904170920,10.3,68.9,0,0,0
2564,201904170930,10.3,68.6,0,0,0
2564,201904170940,10.7,66.2,0,0,0
2564,201904170950,10.8,64.8,0,0,0
2564,201904171000,10.5,65.6,0,0,0
2564,201904171010,10.9,63,0,0,0
2564,201904171020,11.3,60.9,0,0,0
2564,201904171030,11.4,59.4,0,0,0
2564,201904171040,11.1,57.8,0,0,0
2564,201904171050,11.7,56.7,0,0,0
2564,201904171100,11.7,56,0,0,0
2564,201904171110,12.1,54.1,0,0,0
2564,201904171120,11.9,50.4,0,0,0
2564,201904171130,12.1,48.8,0,0,0
2564,201904171140,12.3,48.5,0,0,0
2564,201904171150,12.3,49.5,0,0,0
2564,201904171200,12.4,44.1,0,0,0
2564,201904171210,12.2,44.8,0,0,0
2564,201904171220,12.2,47.1,0,0,0
2564,201904171230,12.3,49.2,0,0,0
2564,201904171240,11.9,50.7,0,0,0
2564,201904171250,12,51.2,0,0,0
2564,201904171300,12.2,52.8,0,0,0
2564,201904171310,11.9,55.5,0,0,0
2564,201904171320,12.5,56.7,0,0,0
2564,201904171330,12.3,57.3,0,0,0
2564,201904171340,12.4,58.6,0,0,0
2564,201904171350,12.2,57.4,0,0,0
2564,201904171400,12.3,58,0,0,0
2564,201904171410,12.1,59.4,0,0,0
2564,201904171420,11.8,59.5,0,0,0
2564,201904171430,12,62,0,0,0
2564,201904171440,11.6,62,0,0,0
2564,201904171450,11.6,62.6,0,0,0
2564,201904171500,11.8,60.5,0,0,0
2564,201904171510,12.1,59.2,0,0,0
2564,201904171520,11.6,58,0,0,0
2564,201904171530,11.5,57.8,0,0,0
2564,201904171540,11.7,56.8,0,0,0
2564,201904171550,12,56,0,0,0
2564,201904171600,11.7,54.2,0,0,0
2564,201904171610,11.5,56.1,0,0,0
2564,201904171620,11.6,56.4,0,0,0
2564,201904171630,11.3,55.6,0,0,0
2564,201904171640,11.4,54.8,0,0,0
2564,201904171650,11.3,54.8,0,0,0
2564,201904171700,11.1,54.6,0,0,0
2564,201904171710,11,54.6,0,0,0
2564,201904171720,10.8,55.5,0,0,0
2564,201904171730,10.5,58.4,0,0,0
2564,201904171740,10.2,60.7,0,0,0
2564,201904171750,9.9,63.3,0,0,0
2564,201904171800,9.6,65.8,0,0,0
2564,201904171810,9.4,67.6,0,0,0
2564,201904171820,9,69.9,0,0,0
2564,201904171830,8.7,71.5,0,0,0
2564,201904171840,8.5,73,0,0,0
2564,201904171850,8.2,74,0,0,0
2564,201904171900,8.2,73.8,0,0,0
2564,201904171910,7.7,75.7,0,0,0
2564,201904171920,7.5,76.3,0,0,0
2564,201904171930,7.6,76.2,0,0,0
2564,201904171940,7.5,76.2,0,0,0
2564,201904171950,7.4,76.2,0,0,0
2564,201904172000,7.4,75.9,0,0,0
2564,201904172010,7.2,76.5,0,0,0
2564,201904172020,7.3,75.7,0,0,0
2564,201904172030,7,77,0,0,0
2564,201904172040,6.8,77.3,0,0,0
2564,201904172050,6.5,78.9,0,0,0
2564,201904172100,6.2,80.1,0,0,0
2564,201904172110,6.1,81,0,0,0
2564,201904172120,6.3,81.1,0,0,0
2564,201904172130,5.7,81.9,0,0,0
2564,201904172140,5.6,82.8,0,0,0
2564,201904172150,5.9,82.5,0,0,0
2564,201904172200,5.9,81.4,0,0,0
2564,201904172210,5.7,82.9,0,0,0
2564,201904172220,5.8,83.7,0,0,0
2564,201904172230,5.8,84.5,0,0,0
2564,201904172240,5.9,85,0,0,0
2564,201904172250,6.2,85,0,0,0
2564,201904172300,5.8,85.6,0,0,0
2564,201904172310,5.7,85.8,0,0,0
2564,201904172320,5.9,85.5,0,0,0
2564,201904172330,5.8,86.3,0,0,0
2564,201904172340,6,85.9,0,0,0
2564,201904172350,6,85.4,0,0,0
2564,201904180000,6,85.5,0,0,0
2564,201904180010,6,85.9,0,0,0
2564,201904180020,6,85.8,0,0,0
2564,201904180030,5.9,86.4,0,0,0
2564,201904180040,5.9,85.8,0,0,0
2564,201904180050,6,85.7,0,0,0
2564,201904180100,6,85.1,0,0,0
2564,201904180110,5.9,85.7,0,0,0
2564,201904180120,5.8,86.9,0,0,0
2564,201904180130,5.8,87.8,0,0,0
2564,201904180140,5.8,87.4,0,0,0
2564,201904180150,5.6,88.6,0,0,0
2564,201904180200,5.7,88.5,0,0,0
2564,201904180210,5.4,89.3,0,0,0
2564,201904180220,5.4,89.4,0,0,0
2564,201904180230,5.5,88.6,0,0,0
2564,201904180240,5.5,88.8,0,0,0
2564,201904180250,5.3,89.1,0,0,0
2564,201904180300,5.6,88.9,0,0,0
2564,201904180310,5.2,90.2,0,0,0
2564,201904180320,5.3,89.5,0,0,0
2564,201904180330,5.2,89.3,0,0,0
2564,201904180340,5.2,89.9,0,0,0
2564,201904180350,4.9,90.6,0,0,0
2564,201904180400,4.7,91.2,0,0,0
2564,201904180410,5,91,0,0,0
2564,201904180420,5,90.2,0,0,0
2564,201904180430,5.3,89.2,0,0,0
2564,201904180440,5.4,89,0,0,0
2564,201904180450,5.6,89.6,0,0,0
2564,201904180500,5.7,90.2,0,0,0
2564,201904180510,5.8,89.7,0,0,0
2564,201904180520,6,89.2,0,0,0
2564,201904180530,6.2,87.4,0,0,0
2564,201904180540,6.4,86.5,0,0,0
2564,201904180550,6.6,85,0,0,0
2564,201904180600,6.9,83.2,0,0,0
2564,201904180610,7.2,81.7,0,0,0
2564,201904180620,7.5,80.4,0,0,0
2564,201904180630,7.8,78.7,0,0,0
2564,201904180640,8,77.5,0,0,0
2564,201904180650,8.1,76.9,0,0,0
2564,201904180700,8.6,76.3,0,0,0
2564,201904180710,8.6,74.8,0,0,0
2564,201904180720,8.7,73.6,0,0,0
2564,201904180730,9,73.1,0,0,0
2564,201904180740,9.4,72.1,0,0,0
2564,201904180750,9.5,72.2,0,0,0
2564,201904180800,10.2,71,0,0,0
2564,201904180810,10.3,70.7,0,0,0
2564,201904180820,10.4,68.9,0,0,0
2564,201904180830,10.7,68,0,0,0
2564,201904180840,10.6,68.2,0,0,0
2564,201904180850,10.9,66.7,0,0,0
2564,201904180900,11.3,65.1,0,0,0
2564,201904180910,11.5,62.8,0,0,0
2564,201904180920,11.7,59.7,0,0,0
2564,201904180930,12.1,57.5,0,0,0
2564,201904180940,11.9,57.1,0,0,0
2564,201904180950,12.8,56.4,0,0,0
2564,201904181000,12.6,56.2,0,0,0
2564,201904181010,12.7,56.3,0,0,0
2564,201904181020,12.8,52.8,0,0,0
2564,201904181030,12.7,53.4,0,0,0
2564,201904181040,13,56.7,0,0,0
2564,201904181050,12.6,55.1,0,0,0
